STATION,DATE_OF_RESPONSE,LOCATION,RESPONDING_UNIT,TIME_RECEIVED,TIME_DISPATCHED,TIME_ARRIVAL,RESPONSE_TIME_MIN,DISTANCE,ALARM_STATUS,TIME_LAST_ALARM,TYPE_OF_OCCUPANCY,INJURED_CIV,INJURED_BFP,DEATH_CIV,DEATH_BFP,REMARKS,Temperature_C,Humidity_%,Wind_Speed_kmh,Precipitation_mm,Weather_Condition,Road_Condition
"Santa Cruz, Laguna",1/22/2021,"Purok 5, Brgy. Bagumbayan, Santa Cruz Laguna",Shift B,2:40 AM,2:40 AM,2:45 AM,1,3.3,FA,1/22/2021 2:40,Post Fire,0,0,0,0,Under Investigation,28,72,11.8,2.4,Sunny,Dry
"Santa Cruz, Laguna",3/16/2018,"Sitio Durian, Brgy. Poblacion V, Santa Cruz Laguna",Shift A,3:00 AM,3:00 AM,3:03 AM,6,3.5,FA,3/16/2018 3:00,Mercantile,0,0,0,0,Case Closed,31.5,71,9.8,1.6,Cloudy,Dry
"Santa Cruz, Laguna",2/16/2019,"Compound, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift B,4:30 PM,4:30 PM,4:42 PM,3,3.3,FA,2/16/2019 16:30,Grass Fire,0,0,0,0,Under Investigation,24.2,72,14.3,1.1,Rainy,Wet
"Santa Cruz, Laguna",5/26/2015,"Village, Brgy. Duhat, Santa Cruz Laguna",,11:05 PM,11:07 PM,11:14 PM,5,3.6,FA,5/26/2015 23:05,Mercantile,0,0,0,0,Case Closed,32.9,81,13.2,2.3,Cloudy,Dry
"Santa Cruz, Laguna",7/11/2024,"Celino St., Brgy. San Juan, Santa Cruz Laguna",Shift A,8:35 PM,8:37 PM,8:41 PM,4,3.3,FA,7/11/2024 20:35,Post Fire,0,0,0,0,Case Closed,26.1,75,12,2.5,Cloudy,Dry
"Santa Cruz, Laguna",4/1/2023,"Sitio Bougainvillea, Brgy. San Pablo Norte, Santa Cruz Laguna",,7:35 AM,7:35 AM,7:43 AM,2,3.3,FA,4/1/2023 7:35,Grass Fire,0,0,0,0,Under Investigation,31.4,88,12.7,1.4,Sunny,Traffic
"Santa Cruz, Laguna",10/19/2021,"Sitio Marcelo, Brgy. Poblacion I, Santa Cruz Laguna",Shift A,1:40 PM,1:40 PM,1:47 PM,1,4,FA,10/19/2021 13:40,Residential,0,0,0,0,Under Investigation,28.5,70,8.5,8.8,Rainy,Wet
"Santa Cruz, Laguna",6/7/2022,"Brgy. Bubukal, Santa Cruz Laguna",Shift B,3:30 AM,3:32 AM,3:34 AM,15,3.3,FOUA,6/7/2022 3:30,Residential,0,0,0,0,Case Closed,30,81,7.6,0.4,Cloudy,Dry
"Santa Cruz, Laguna",8/5/2019,"Mabini St., Brgy. Calios, Santa Cruz Laguna",,11:05 PM,11:06 PM,11:13 PM,6,0.5,FA,8/5/2019 23:05,Structural,0,0,1,0,MDFI-Case Closed,29.2,78,15,8.6,Rainy,Traffic
"Santa Cruz, Laguna",1/14/2024,"Purok 2, Brgy. Poblacion I, Santa Cruz Laguna",,9:40 AM,9:41 AM,9:46 AM,3,3.3,FOUA,1/14/2024 9:40,Mercantile,0,0,0,0,Case Closed,25.1,74,7.9,12.5,Stormy,Traffic
"Santa Cruz, Laguna",5/9/2022,"Del Pilar St., Brgy. Santo Angel Central, Santa Cruz Laguna",,10:15 PM,10:15 PM,10:21 PM,8,4.6,FA,5/9/2022 22:15,Residential,0,0,0,0,Under Investigation,29.4,85,10.8,0.5,Cloudy,Dry
"Santa Cruz, Laguna",9/28/2012,"Near School, Brgy. Poblacion IV, Santa Cruz Laguna",,5:25 PM,5:26 PM,5:32 PM,7,3.3,FA,9/28/2012 17:25,Business,0,0,0,0,Case Closed,29,88,11.5,4.3,Rainy,Wet
"Santa Cruz, Laguna",7/13/2025,"Near School, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift B,7:55 AM,7:56 AM,7:58 AM,3,3.3,FOUA,7/13/2025 7:55,Rubbish,0,0,0,0,Case Closed,26.2,72,11,2.8,Rainy,Traffic
"Santa Cruz, Laguna",4/23/2022,"Village, Brgy. Poblacion II, Santa Cruz Laguna",Shift A,5:50 PM,5:50 PM,5:55 PM,5,3.3,FA,4/23/2022 17:50,Motor Vehicle,0,0,0,0,Case Closed,32.1,79,11.5,1.4,Sunny,Dry
"Santa Cruz, Laguna",12/9/2019,"Biya St., Brgy. Poblacion IV, Santa Cruz Laguna",,12:50 PM,12:52 PM,12:57 PM,2,3.5,FA,12/9/2019 12:50,Rubbish,2,0,0,0,Case Closed,26.2,82,13.1,9.5,Rainy,Traffic
"Santa Cruz, Laguna",10/17/2021,"Compound, Brgy. Bagumbayan, Santa Cruz Laguna",Shift A,12:35 PM,12:36 PM,12:42 PM,4,2.1,FOUA,10/17/2021 12:35,Residential,0,0,0,0,Under Investigation,29.5,78,11.7,19.9,Stormy,Wet
"Santa Cruz, Laguna",10/13/2025,"Biya St., Brgy. Poblacion IV, Santa Cruz Laguna",,7:20 AM,7:20 AM,7:24 AM,1,3.6,FOUA,10/13/2025 7:20,Mercantile,0,0,0,0,MDFI-Case Closed,27.6,84,10.9,1.1,Rainy,Wet
"Santa Cruz, Laguna",3/25/2019,"Sitio Santol, Brgy. Labuin, Santa Cruz Laguna",Shift A,3:40 PM,3:42 PM,3:49 PM,4,3.5,FA,3/25/2019 15:40,Residential,0,0,0,0,Case Closed,30.6,74,14.6,2.6,Sunny,Traffic
"Santa Cruz, Laguna",4/24/2020,"Sitio Bougainvillea, Brgy. Bubukal, Santa Cruz Laguna",Shift A,5:10 AM,5:12 AM,5:15 AM,2,3.3,FOUA,4/24/2020 5:10,Rubbish,0,0,0,0,MDFI-Case Closed,28.5,75,7.5,1.9,Sunny,Dry
"Santa Cruz, Laguna",3/12/2024,"Purok 5, Brgy. Santisima Cruz, Santa Cruz Laguna",Shift A,7:00 AM,7:01 AM,7:04 AM,2,3.5,FA,3/12/2024 7:00,Post Fire,0,0,0,0,Case Closed,30.1,88,14.2,10,Rainy,Traffic
"Santa Cruz, Laguna",1/5/2021,"Sitio Mapagmahal, Brgy. Palasan, Santa Cruz Laguna",Shift A,1:40 PM,1:40 PM,1:47 PM,4,4.6,FOUA,1/5/2021 13:40,Structural,0,0,0,0,Case Closed,27.9,80,13.2,11.5,Stormy,Wet
"Santa Cruz, Laguna",2/23/2023,"Marcos St., Brgy. Bubukal, Santa Cruz Laguna",Shift A,8:30 AM,8:32 AM,8:36 AM,2,3.3,FA,2/23/2023 8:30,Motor Vehicle,0,0,0,0,Case Closed,25.1,88,7.3,2.8,Sunny,Dry
"Santa Cruz, Laguna",10/24/2023,"Purok 3, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift B,3:55 AM,3:57 AM,4:01 AM,5,3.3,FOUA,10/24/2023 3:55,Vehicular Fire,0,0,0,0,Under Investigation,26.6,82,9,0.9,Cloudy,Traffic
"Santa Cruz, Laguna",10/30/2022,"Near Hotel, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift A,12:50 PM,12:51 PM,12:58 PM,4,3.3,FA,10/30/2022 12:50,Residential,0,0,0,0,Case Closed,27.9,84,13.5,1.6,Sunny,Dry
"Santa Cruz, Laguna",7/22/2023,"Near Mall, Brgy. Poblacion V, Santa Cruz Laguna",,5:00 AM,5:02 AM,5:04 AM,5,3.3,SA,7/22/2023 5:00,Rubbish,0,0,0,0,Under Investigation,29.9,79,14.9,1.3,Rainy,Wet
"Santa Cruz, Laguna",2/12/2023,"Brgy. Poblacion I, Santa Cruz Laguna",Shift B,5:25 AM,5:25 AM,5:29 AM,3,5,FA,2/12/2023 5:25,Business,0,0,0,0,Case Closed,28.3,71,8,0.7,Cloudy,Dry
"Santa Cruz, Laguna",4/26/2025,"Brgy. Villa Silangan, Santa Cruz Laguna",,12:45 PM,12:47 PM,12:54 PM,6,3.3,FOUA,4/26/2025 12:45,Residential,0,0,0,0,Case Closed,29.2,75,12.3,8.3,Rainy,Wet
"Santa Cruz, Laguna",1/28/2022,"Brgy. San Juan, Santa Cruz Laguna",Shift B,3:10 AM,3:11 AM,3:17 AM,2,4.6,FA,1/28/2022 3:10,Others,0,0,0,0,Case Closed,27.1,71,8.1,1.5,Sunny,Dry
"Santa Cruz, Laguna",8/5/2024,"Bonifacio St., Brgy. Poblacion V, Santa Cruz Laguna",Shift B,2:00 AM,2:01 AM,2:04 AM,5,3.3,FA,8/5/2024 2:00,Post Fire,0,0,0,0,Case Closed,26.9,84,7.7,5.3,Rainy,Wet
"Santa Cruz, Laguna",10/1/2022,"Near Market, Brgy. Poblacion II, Santa Cruz Laguna",Shift B,4:50 AM,4:52 AM,4:57 AM,4,3.5,FOUA,10/1/2022 4:50,Grass Fire,0,0,0,0,Case Closed,27.1,70,12.1,7.7,Rainy,Wet
"Santa Cruz, Laguna",7/17/2019,"Sitio Dao, Brgy. Poblacion II, Santa Cruz Laguna",,5:55 AM,5:55 AM,5:58 AM,5,4.6,FA,7/17/2019 5:55,Motor Vehicle,0,0,0,0,Case Closed,26.5,77,13,8.7,Rainy,Wet
"Santa Cruz, Laguna",7/27/2019,"Near Church, Brgy. Poblacion II, Santa Cruz Laguna",,4:25 AM,4:27 AM,4:33 AM,6,3.3,FA,7/27/2019 4:25,Residential,0,0,0,0,Case Closed,30.7,73,12.3,2.9,Cloudy,Dry
"Santa Cruz, Laguna",6/19/2018,"Near Hotel, Brgy. Patimbao, Santa Cruz Laguna",Shift B,6:15 PM,6:15 PM,6:22 PM,5,3.6,SA,6/19/2018 18:15,Residential,0,0,0,0,Case Closed,28.3,87,13,11.3,Stormy,Traffic
"Santa Cruz, Laguna",1/11/2022,"Purok 2, Brgy. Oogong, Santa Cruz Laguna",,11:40 PM,11:40 PM,11:50 PM,3,3.5,FOUA,1/11/2022 23:40,Grass Fire,0,0,0,0,Case Closed,24.6,88,14,2.8,Sunny,Traffic
"Santa Cruz, Laguna",5/16/2018,"Purok 4, Brgy. Calios, Santa Cruz Laguna",Shift A,5:40 AM,5:40 AM,5:43 AM,6,0.5,FA,5/16/2018 5:40,Grass Fire,0,0,0,0,Case Closed,32.4,79,11,0.6,Cloudy,Traffic
"Santa Cruz, Laguna",1/7/2019,"Brgy. Bubukal, Santa Cruz Laguna",Shift A,7:20 AM,7:20 AM,7:24 AM,4,3,FOUA,1/7/2019 7:20,Residential,0,0,0,0,Case Closed,24.7,82,7,18.7,Stormy,Traffic
"Santa Cruz, Laguna",2/7/2018,"Brgy. Patimbao, Santa Cruz Laguna",,5:05 AM,5:06 AM,5:13 AM,5,3.3,FA,2/7/2018 5:05,Business,0,0,0,0,Case Closed,25,89,8.6,8.5,Rainy,Wet
"Santa Cruz, Laguna",1/24/2018,"Sitio Masipag, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift A,12:40 AM,12:40 AM,12:45 AM,5,3.5,FA,1/24/2018 0:40,Grass Fire,0,0,0,0,Case Closed,26.2,74,10.5,1.6,Sunny,Traffic
"Santa Cruz, Laguna",8/26/2021,"Near School, Brgy. Poblacion I, Santa Cruz Laguna",Shift A,6:20 AM,6:21 AM,6:24 AM,6,4,FOUA,8/26/2021 6:20,Residential,0,0,0,0,Case Closed,26.1,89,9.3,2.9,Cloudy,Dry
"Santa Cruz, Laguna",9/23/2018,"Marcos St., Brgy. Poblacion V, Santa Cruz Laguna",Shift B,9:05 AM,9:07 AM,9:10 AM,3,3.5,FOUA,9/23/2018 9:05,Residential,0,0,0,0,Case Closed,30.3,76,14.1,0.5,Cloudy,Traffic
"Santa Cruz, Laguna",7/24/2011,"Celino St., Brgy. Palasan, Santa Cruz Laguna",Shift B,10:05 AM,10:07 AM,10:12 AM,1,3.3,FOUA,7/24/2011 10:05,Residential,0,0,0,0,Case Closed,26.8,87,9,7.9,Rainy,Wet
"Santa Cruz, Laguna",1/5/2021,"Near Market, Brgy. Poblacion V, Santa Cruz Laguna",,6:40 AM,6:41 AM,6:46 AM,4,4,FA,1/5/2021 6:40,Residential,0,0,0,0,Case Closed,27.8,83,12,7.2,Rainy,Wet
"Santa Cruz, Laguna",12/2/2025,"Sitio Ipil, Brgy. Poblacion II, Santa Cruz Laguna",Shift B,12:00 AM,12:02 AM,12:06 AM,4,3.5,FOUA,12/2/2025 0:00,Residential,1,0,0,0,Case Closed,25.6,88,12.4,0.1,Cloudy,Traffic
"Santa Cruz, Laguna",12/8/2020,"Near Mall, Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift B,9:35 AM,9:37 AM,9:42 AM,5,3.3,FA,12/8/2020 9:35,Industrial,0,0,0,0,Case Closed,25.9,87,13.8,2.9,Cloudy,Dry
"Santa Cruz, Laguna",8/24/2022,"Brgy. Labuin, Santa Cruz Laguna",Shift A,9:30 PM,9:30 PM,9:35 PM,7,5,FOUA,8/24/2022 21:30,Residential,0,0,0,0,Case Closed,29.7,88,7.3,5.1,Rainy,Traffic
"Santa Cruz, Laguna",3/27/2019,"Purok 3, Brgy. Gatid, Santa Cruz Laguna",Shift A,10:00 AM,10:02 AM,10:07 AM,6,4.6,FA,3/27/2019 10:00,Storage,0,0,0,0,Case Closed,28.2,77,11,15.1,Stormy,Wet
"Santa Cruz, Laguna",3/25/2025,"Subdivision, Brgy. Labuin, Santa Cruz Laguna",Shift B,12:30 AM,12:31 AM,12:37 AM,7,3.3,FOUA,3/25/2025 0:30,Grass Fire,0,0,0,0,Under Investigation,31.2,72,12.5,1.4,Cloudy,Dry
"Santa Cruz, Laguna",8/20/2023,"Compound, Brgy. Poblacion IV, Santa Cruz Laguna",Shift A,1:30 AM,1:31 AM,1:37 AM,4,3.3,FA,8/20/2023 1:30,Grass Fire,0,0,0,0,Case Closed,30.9,70,13.7,9.9,Rainy,Wet
"Santa Cruz, Laguna",4/13/2024,"Purok 2, Brgy. Poblacion III, Santa Cruz Laguna",,4:05 AM,4:07 AM,4:12 AM,3,4.6,FA,4/13/2024 4:05,Mercantile,0,0,0,0,Case Closed,30,76,8.7,1.6,Rainy,Traffic
"Santa Cruz, Laguna",3/2/2025,"Near School, Brgy. Gatid, Santa Cruz Laguna",Shift A,6:45 PM,6:45 PM,6:51 PM,4,3.3,FA,3/2/2025 18:45,Residential,0,0,0,0,Case Closed,31.5,76,14,0.3,Sunny,Traffic
"Santa Cruz, Laguna",6/15/2021,"Bonifacio St., Brgy. San Pablo Norte, Santa Cruz Laguna",,12:45 PM,12:46 PM,12:49 PM,3,4,FA,6/15/2021 12:45,Industrial,0,0,0,0,Case Closed,27.6,90,12.4,3.5,Rainy,Traffic
"Santa Cruz, Laguna",2/1/2020,"Near Church, Brgy. Gatid, Santa Cruz Laguna",,5:05 AM,5:07 AM,5:11 AM,4,4.6,FA,2/1/2020 5:05,Vehicular Fire,0,0,0,0,Case Closed,26.6,78,12.9,0.2,Sunny,Dry
"Santa Cruz, Laguna",11/5/2018,"Compound, Brgy. Labuin, Santa Cruz Laguna",,3:30 AM,3:31 AM,3:36 AM,7,3.5,FA,11/5/2018 3:30,Residential,0,0,0,0,Case Closed,26.9,71,7.9,0.8,Cloudy,Traffic
"Santa Cruz, Laguna",5/2/2025,"Sitio Yakal, Brgy. Oogong, Santa Cruz Laguna",Shift B,12:15 AM,12:16 AM,12:22 AM,2,3.3,FA,5/2/2025 0:15,Grass Fire,0,0,0,0,Case Closed,30.6,87,7.3,2.6,Cloudy,Traffic
"Santa Cruz, Laguna",9/8/2019,"Brgy. Oogong, Santa Cruz Laguna",,7:30 PM,7:32 PM,7:35 PM,6,3.3,FA,9/8/2019 19:30,Residential,0,0,0,0,Case Closed,28.6,88,15.7,10.2,Stormy,Wet
"Santa Cruz, Laguna",11/5/2018,"Purok 1, Brgy. Patimbao, Santa Cruz Laguna",Shift A,1:45 PM,1:47 PM,1:50 PM,4,4.6,FOUA,11/5/2018 13:45,Grass Fire,0,0,0,0,Case Closed,24.7,70,9.2,1.5,Rainy,Traffic
"Santa Cruz, Laguna",6/14/2019,"Village, Brgy. Bagumbayan, Santa Cruz Laguna",Shift B,8:20 AM,8:20 AM,8:24 AM,4,3.3,FA,6/14/2019 8:20,Motor Vehicle,2,0,0,0,Under Investigation,26.4,70,13.6,7,Rainy,Wet
"Santa Cruz, Laguna",3/12/2022,"Near Church, Brgy. Bagumbayan, Santa Cruz Laguna",Shift B,12:45 AM,12:45 AM,12:53 AM,3,2.1,FA,3/12/2022 0:45,Business,0,0,0,0,Case Closed,32.6,71,9.2,2.3,Sunny,Dry
"Santa Cruz, Laguna",7/27/2021,"Village, Brgy. Sto. Angel Sur, Santa Cruz Laguna",,1:25 AM,1:26 AM,1:30 AM,5,3.3,FOUA,7/27/2021 1:25,Mercantile,0,0,0,0,Case Closed,26.1,77,14.9,11.3,Stormy,Traffic
"Santa Cruz, Laguna",5/2/2019,"Compound, Brgy. Poblacion V, Santa Cruz Laguna",,2:35 PM,2:35 PM,2:40 PM,3,4,FA,5/2/2019 14:35,Vehicular Fire,1,0,0,0,Case Closed,30.3,89,15.7,1.8,Sunny,Dry
"Santa Cruz, Laguna",6/8/2023,"Brgy. Santo Angel Norte, Santa Cruz Laguna",,4:55 AM,4:55 AM,5:04 AM,3,3.6,FA,6/8/2023 4:55,Non-Structural,0,0,0,0,Case Closed,30.8,88,12.3,9,Rainy,Wet
"Santa Cruz, Laguna",6/23/2023,"Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift A,6:55 PM,6:57 PM,7:03 PM,5,3.3,FA,6/23/2023 18:55,Residential,0,0,0,0,Case Closed,28.5,89,8.7,13.2,Stormy,Wet
"Santa Cruz, Laguna",12/9/2019,"Purok 7, Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,8:45 AM,8:45 AM,8:48 AM,3,3.6,FA,12/9/2019 8:45,Mercantile,0,1,0,0,Case Closed,28.5,79,9.7,2,Cloudy,Dry
"Santa Cruz, Laguna",12/1/2024,"Teodoro St., Brgy. Calios, Santa Cruz Laguna",Shift B,8:50 PM,8:50 PM,8:57 PM,6,3.3,FA,12/1/2024 20:50,Post Fire,0,0,0,0,Case Closed,24.8,90,14.6,0.1,Sunny,Dry
"Santa Cruz, Laguna",7/12/2025,"Bonifacio St., Brgy. Santisima Cruz, Santa Cruz Laguna",Shift B,11:50 PM,11:52 PM,11:55 PM,7,3.5,SA,7/12/2025 23:50,Residential,0,0,0,0,Case Closed,28.9,85,15.9,2.8,Sunny,Dry
"Santa Cruz, Laguna",12/16/2024,"Brgy. Santisima Cruz, Santa Cruz Laguna",Shift A,6:40 PM,6:40 PM,6:45 PM,6,3.5,FA,12/16/2024 18:40,Business,0,0,0,0,Case Closed,27.1,83,7.9,1.7,Cloudy,Traffic
"Santa Cruz, Laguna",8/13/2024,"Celino St., Brgy. San Juan, Santa Cruz Laguna",Shift A,12:20 AM,12:20 AM,12:26 AM,3,3.3,FOUA,8/13/2024 0:20,Motor Vehicle,1,0,0,0,Case Closed,30.3,73,7.1,1.5,Sunny,Dry
"Santa Cruz, Laguna",12/3/2021,"Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,1:05 PM,1:07 PM,1:13 PM,3,3.3,FA,12/3/2021 13:05,Rubbish,0,0,0,0,Case Closed,26.6,76,8.9,3.7,Rainy,Wet
"Santa Cruz, Laguna",12/18/2016,"Near Market, Brgy. Poblacion II, Santa Cruz Laguna",,5:45 PM,5:45 PM,5:51 PM,4,3.3,FOUA,12/18/2016 17:45,Residential,0,0,0,0,Case Closed,28.8,70,13.2,1,Sunny,Traffic
"Santa Cruz, Laguna",4/15/2023,"Sitio Bougainvillea, Brgy. San Juan, Santa Cruz Laguna",,5:25 PM,5:25 PM,5:30 PM,3,4,FOUA,4/15/2023 17:25,Residential,0,0,0,0,Case Closed,31,72,12,0,Sunny,Dry
"Santa Cruz, Laguna",1/26/2019,"Near Market, Brgy. Poblacion IV, Santa Cruz Laguna",Shift A,8:55 AM,8:57 AM,9:01 AM,4,3.6,FA,1/26/2019 8:55,Residential,0,0,0,0,Case Closed,26.9,70,13.5,0.9,Sunny,Dry
"Santa Cruz, Laguna",7/30/2015,"Compound, Brgy. San Pablo Norte, Santa Cruz Laguna",,4:10 AM,4:10 AM,4:17 AM,1,3.3,FA,7/30/2015 4:10,Mercantile,0,0,0,0,Case Closed,30.6,87,12,0.8,Cloudy,Traffic
"Santa Cruz, Laguna",12/27/2022,"Purok 1, Brgy. Pagsawitan, Santa Cruz Laguna",Shift B,4:30 AM,4:31 AM,4:34 AM,5,3.3,FOUA,12/27/2022 4:30,Motor Vehicle,0,0,0,0,Case Closed,25.7,83,8.2,2.7,Rainy,Traffic
"Santa Cruz, Laguna",3/26/2018,"Purok 1, Brgy. Oogong, Santa Cruz Laguna",Shift A,1:35 PM,1:35 PM,1:40 PM,10,3.6,SA,3/26/2018 13:35,Business,0,0,0,0,Case Closed,31.1,87,14.6,1.9,Cloudy,Traffic
"Santa Cruz, Laguna",3/28/2020,"Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift A,12:30 PM,12:30 PM,12:33 PM,4,3.6,FA,3/28/2020 12:30,Motor Vehicle,0,0,0,0,Case Closed,31.3,71,9.7,2.1,Sunny,Traffic
"Santa Cruz, Laguna",7/14/2020,"Near Mall, Brgy. San Pablo Norte, Santa Cruz Laguna",,3:35 PM,3:36 PM,3:40 PM,3,3.5,FA,7/14/2020 15:35,Others,0,0,0,0,Case Closed,29.2,76,7.7,0.9,Cloudy,Traffic
"Santa Cruz, Laguna",9/25/2020,"Del Pilar St., Brgy. San Pablo Sur, Santa Cruz Laguna",Shift B,3:30 PM,3:31 PM,3:34 PM,4,3.3,FOUA,9/25/2020 15:30,Residential,1,0,1,0,Case Closed,27.9,87,9.7,5.4,Rainy,Wet
"Santa Cruz, Laguna",5/10/2022,"Near Mall, Brgy. Oogong, Santa Cruz Laguna",Shift A,10:00 AM,10:01 AM,10:05 AM,4,3.3,FOUA,5/10/2022 10:00,Residential,0,0,0,0,Case Closed,30.1,70,12.6,0,Cloudy,Dry
"Santa Cruz, Laguna",11/7/2019,"Subdivision, Brgy. Villa Silangan, Santa Cruz Laguna",,8:00 PM,8:00 PM,8:04 PM,1,3.3,FA,11/7/2019 20:00,Post Fire,1,0,0,0,Case Closed,25.8,73,12.2,2.9,Cloudy,Dry
"Santa Cruz, Laguna",8/27/2019,"Brgy. Villa Silangan, Santa Cruz Laguna",,2:25 PM,2:26 PM,2:34 PM,5,3.3,FA,8/27/2019 14:25,Residential,1,0,0,0,Case Closed,29,79,15.3,1.8,Rainy,Wet
"Santa Cruz, Laguna",2/23/2024,"Near Market, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift A,8:25 PM,8:27 PM,8:31 PM,7,4.6,FOUA,2/23/2024 20:25,Residential,0,0,0,0,Case Closed,24.7,85,12.5,7.3,Rainy,Wet
"Santa Cruz, Laguna",2/28/2019,"Near School, Brgy. Duhat, Santa Cruz Laguna",Shift A,9:40 AM,9:41 AM,9:43 AM,1,3.5,FA,2/28/2019 9:40,Mercantile,1,0,0,0,Case Closed,29,81,11.5,4.4,Rainy,Wet
"Santa Cruz, Laguna",8/1/2020,"Compound, Brgy. Santo Angel Norte, Santa Cruz Laguna",,2:30 AM,2:31 AM,2:38 AM,3,3.3,FA,8/1/2020 2:30,Residential,0,0,0,0,Case Closed,29,79,11,7.4,Rainy,Traffic
"Santa Cruz, Laguna",10/18/2014,"Village, Brgy. Duhat, Santa Cruz Laguna",Shift A,10:35 PM,10:37 PM,10:40 PM,5,3.3,FOUA,10/18/2014 22:35,Grass Fire,0,0,0,0,Case Closed,30.8,79,14.6,0.6,Sunny,Dry
"Santa Cruz, Laguna",3/8/2020,"Compound, Brgy. Poblacion IV, Santa Cruz Laguna",,3:20 PM,3:22 PM,3:28 PM,4,3.6,FA,3/8/2020 15:20,Residential,0,0,0,0,Case Closed,30.4,85,14.2,3.4,Rainy,Traffic
"Santa Cruz, Laguna",1/31/2020,"Sitio Narra, Brgy. Bubukal, Santa Cruz Laguna",Shift A,11:30 AM,11:31 AM,11:35 AM,3,3.3,FA,1/31/2020 11:30,Residential,0,0,0,0,Case Closed,28.3,79,9.3,6,Rainy,Wet
"Santa Cruz, Laguna",11/9/2018,"Near Church, Brgy. Labuin, Santa Cruz Laguna",Shift B,6:50 PM,6:50 PM,6:54 PM,4,5,FA,11/9/2018 18:50,Mercantile,0,0,0,0,Case Closed,24.7,75,7.2,7.2,Rainy,Wet
"Santa Cruz, Laguna",7/22/2020,"Purok 3, Brgy. Bubukal, Santa Cruz Laguna",Shift B,9:10 AM,9:10 AM,9:19 AM,4,3,FA,7/22/2020 9:10,Grass Fire,0,0,0,0,Case Closed,30.3,80,14.6,0.4,Cloudy,Dry
"Santa Cruz, Laguna",5/17/2024,"Purok 5, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift B,2:15 AM,2:17 AM,2:26 AM,2,3.3,FOUA,5/17/2024 2:15,Others,2,0,0,0,Case Closed,30.2,90,13.5,2.2,Rainy,Wet
"Santa Cruz, Laguna",11/5/2018,"Compound, Brgy. Patimbao, Santa Cruz Laguna",Shift A,10:00 PM,10:01 PM,10:06 PM,3,3.5,FOUA,11/5/2018 22:00,Residential,0,0,0,0,Case Closed,25.7,80,8.5,0.9,Cloudy,Dry
"Santa Cruz, Laguna",11/4/2010,"Near Market, Brgy. San Juan, Santa Cruz Laguna",Shift A,11:00 PM,11:00 PM,11:07 PM,3,4,FOUA,11/4/2010 23:00,Residential,0,0,0,0,Case Closed,25.9,70,14.6,0.5,Sunny,Traffic
"Santa Cruz, Laguna",4/13/2014,"Village, Brgy. Oogong, Santa Cruz Laguna",,8:30 PM,8:31 PM,8:39 PM,5,3.3,FA,4/13/2014 20:30,Motor Vehicle,0,0,0,0,Under Investigation,32.9,88,13.1,2.5,Cloudy,Traffic
"Santa Cruz, Laguna",10/12/2015,"Compound, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift B,1:00 PM,1:02 PM,1:08 PM,7,4.6,FA,10/12/2015 13:00,Motor Vehicle,0,0,0,0,Case Closed,30.4,79,8.9,3,Rainy,Wet
"Santa Cruz, Laguna",2/18/2019,"Compound, Brgy. Bubukal, Santa Cruz Laguna",Shift A,6:55 PM,6:57 PM,7:04 PM,2,3.3,FA,2/18/2019 18:55,Residential,0,0,0,0,Case Closed,24.4,84,10.9,2.8,Cloudy,Dry
"Santa Cruz, Laguna",11/29/2021,"Gomez St., Brgy. Santo Angel Central, Santa Cruz Laguna",,9:10 AM,9:12 AM,9:15 AM,4,3.5,FA,11/29/2021 9:10,Residential,0,0,0,0,Under Investigation,24.6,84,11.7,1.4,Cloudy,Dry
"Santa Cruz, Laguna",7/4/2016,"Near Church, Brgy. Calios, Santa Cruz Laguna",Shift B,1:30 AM,1:32 AM,1:35 AM,5,3.3,FA,7/4/2016 1:30,Residential,0,0,1,0,Case Closed,30.9,78,10.5,1,Cloudy,Dry
"Santa Cruz, Laguna",5/12/2024,"Brgy. Santisima Cruz, Santa Cruz Laguna",Shift B,9:40 PM,9:40 PM,9:50 PM,6,4.6,FA,5/12/2024 21:40,Post Fire,0,0,0,0,Case Closed,28.7,72,10.5,1.9,Rainy,Wet
"Santa Cruz, Laguna",5/8/2025,"Near Market, Brgy. Oogong, Santa Cruz Laguna",Shift B,10:35 AM,10:37 AM,10:45 AM,8,3.5,FOUA,5/8/2025 10:35,Residential,0,0,1,0,Case Closed,30.2,70,7.1,1.3,Sunny,Dry
"Santa Cruz, Laguna",12/23/2012,"Subdivision, Brgy. Poblacion III, Santa Cruz Laguna",,11:05 AM,11:06 AM,11:10 AM,3,3.3,FA,12/23/2012 11:05,Motor Vehicle,0,0,0,0,Case Closed,28.7,70,8.3,0.6,Cloudy,Dry
